document	1	1.1	2	2.1	3	3.1	4	4.1	5	5.1	6	6.1	7	7.1	7.2	7.3	7.4	8	8.1	8.2
doc1	0.5863555555555555	0.5863555555555555	0.76924	0.76924	0.76924	0.76924	0.27046969696969697	0.27046969696969697			0.8389	0.8389	0.27046969696969697	0.76924	0.27046969696969697		0.8389	0.5863555555555555	0.5863555555555555	0.5863555555555555
doc2	0.7024179775280899	0.7024179775280899	0.7027489361702128	0.7027489361702128	0.7124081632653061	0.7124081632653061	0.720913725490196	0.720913725490196	0.9504666666666667	0.9504666666666667	0.92012	0.92012	0.720913725490196	0.7124081632653061	0.720913725490196	0.9504666666666667	0.92012	0.7024179775280899	0.7024179775280899	0.7024179775280899
